Date,Close,High,Low,Open,Volume,VIX,AI_Regime_Score,AI_Stock_Sentiment,News_Sentiment,News_Confidence
2023-10-04,44.01260757446289,44.11454300550294,43.26408989829739,43.713800550252934,361821000,0.2952094896336042,0.0,0.0766384380390095,-0.3,0.7
2023-10-05,44.6591911315918,44.87105626291606,43.859707622537925,44.021601937102886,393483000,0.29661425385003826,0.0,0.07407955361859297,-0.3,0.7
2023-10-06,45.73250198364258,45.75948500590108,43.99762098117797,44.16451314682261,434436000,0.30570253361976624,0.0,0.07421847212510801,-0.3,0.7
2023-10-09,45.243812561035156,45.575599261777526,44.339397209393,44.81309065878453,409675000,0.30658644839883914,0.0,0.10404846550670932,-0.6,0.9
2023-10-10,45.768470764160156,46.229172057316305,45.058929471918596,45.28078645305619,368582000,0.30789453524617383,0.0,0.021928501118842814,-0.6,0.9
2023-10-11,46.77582550048828,46.82879273607268,46.02031234982247,46.16621813703432,378137000,0.3137220786898958,0.0,0.10483260842964226,-0.6,0.9
2023-10-12,46.914737701416016,47.57831113328324,46.30013628160048,46.74684673062692,481325000,0.3137547453371121,0.0,0.125564836000704,-0.6,0.9
2023-10-13,45.43169403076172,47.08562979753359,45.25081094871752,46.92972831295685,474115000,0.30562357090548675,0.0,0.10101152809409708,-0.6,0.9
2023-10-16,46.065284729003906,46.19519817588755,44.8830449142491,45.03394854361238,375099000,0.3085727250077371,0.0,-0.013155105880209739,0.6,0.9
2023-10-17,43.90967559814453,44.72515146398081,42.452615298122,43.971635905037324,812333000,0.3528190096594417,-0.3,0.0363131275402826,0.6,0.9
2023-10-18,42.168792724609375,43.19113575483381,41.79803354808787,42.563538500675094,627294000,0.3660090776425173,-0.3,-0.08122601148698161,0.6,0.9
2023-10-19,42.07386779785156,43.269096126284076,41.85500717367188,42.78340929051087,501233000,0.349731276699141,0.0,-0.196983494212446,0.6,0.9
2023-10-20,41.36031723022461,42.44261916103959,41.05151453316081,41.86299127969732,477266000,0.35211104705787283,-0.3,-0.20636883592416821,0.6,0.9
2023-10-23,42.947296142578125,43.22012278548461,40.91860593108143,41.20242325687503,478530000,0.37455086413138194,-0.3,-0.17923068410261722,-0.6,0.9
2023-10-24,43.634849548339844,43.66882802570082,42.66347986731124,43.049228794577566,401463000,0.3766856774656343,-0.3,-0.13537259586122197,-0.6,0.9
2023-10-25,41.752071380615234,43.621867655032496,41.52821673196295,43.37002736306011,398379000,0.4069435812260364,-0.3,-0.012517790034244802,-0.6,0.9
2023-10-26,40.29999923706055,42.22875513682953,39.85428765821612,41.826015100945305,541001000,0.42015787000863564,-0.3,-0.019764442710779484,-0.6,0.9
2023-10-27,40.4738883972168,41.17943449809006,39.98920048176121,41.103483284155644,416784000,0.4185101776964773,-0.3,-0.08432163020113848,-0.6,0.9
2023-10-30,41.134464263916016,41.73907378443747,40.45490233078289,41.06051446991565,388028000,0.4073092913902122,-0.3,-0.04286373472783911,0.6,0.9
2023-10-31,40.75370788574219,40.8526468966784,39.204707934267006,40.42392261933526,517969000,0.3977121854273701,-0.3,-0.08442123446578798,0.6,0.9
2023-11-01,42.29771423339844,42.353677886742396,40.842651621979584,40.85764134166272,437593000,0.4205509477065349,-0.3,-0.1320569082932601,0.6,0.9
2023-11-02,43.47795486450195,43.85570954416318,42.86634987139054,43.300068207297876,409172000,0.4298713939265216,-0.3,0.02613728300131868,0.6,0.9
2023-11-03,44.97598648071289,45.27978753454021,43.694811487819166,43.99162089726106,424610000,0.4394031823792382,-0.3,0.1577149224617802,0.6,0.9
2023-11-06,45.72150802612305,45.905391339762694,44.870056042056,45.25580880956027,400733000,0.44164486410801,-0.3,0.2224692640999466,0.6,0.9
2023-11-07,45.925376892089844,46.18820402459903,45.128889794516326,45.68952896873558,343165000,0.4400751191880946,-0.3,0.2230267900307079,0.6,0.9
2023-11-08,46.54397964477539,46.836790044608954,45.93836746742981,46.070282349544186,346719000,0.4355698153163342,-0.3,0.2538011520741641,0.6,0.9
2023-11-09,46.919734954833984,48.198908596818825,46.71986312021431,47.43639996851601,540496000,0.4363898921723007,-0.3,0.20077989973387655,0.6,0.9
2023-11-10,48.30384063720703,48.440753359097926,47.25252065392858,47.46937982263058,421245000,0.43087479715967314,-0.3,0.15832299845097397,0.6,0.9
2023-11-13,48.58864974975586,49.084332134936744,48.06798577140686,48.288843946075154,384136000,0.42921140280446585,-0.3,0.147983598221741,0.6,0.9
2023-11-14,49.62398147583008,49.80186810947218,49.00838133866222,49.647968075180216,416954000,0.39073055600981127,-0.3,0.12541763591851218,0.6,0.9
2023-11-15,48.85647964477539,49.92778706317978,48.168923511551455,49.90280546942848,475497000,0.3612285805151056,-0.3,0.1610701896875355,0.6,0.9
2023-11-16,49.44810485839844,49.49307783387502,48.29884843286255,48.647622492403215,339756000,0.3596094705962346,-0.3,0.09936838309268126,0.6,0.9
2023-11-17,49.26622009277344,49.684948701072095,48.97540732164273,49.49207232670018,325205000,0.35017740516497964,-0.3,0.10777426198158713,0.6,0.9
2023-11-20,50.376495361328125,50.51540566951471,49.14928656723216,49.28020261348705,414120000,0.33683005516818065,0.0,0.03984691249685479,0.6,0.9
2023-11-21,49.91180419921875,50.48443286697379,49.19026950939756,50.09368608126626,565747000,0.3409788176352064,0.0,0.07359108025352157,0.6,0.9
2023-11-22,48.68458938598633,50.302544998111564,47.65924993569592,49.81985852243295,899420000,0.30973377347528436,0.0,0.011600146333637262,0.6,0.9
2023-11-24,47.745201110839844,48.88946341849403,47.71421905232239,48.43875395222816,294645000,0.2853610493672386,0.0,-0.00703653885989497,0.6,0.9
2023-11-27,48.21090316772461,48.498715719855554,47.62128333679978,47.76918674468385,395662000,0.2849141199000388,0.0,-0.0688764009231535,0.6,0.9
2023-11-28,47.79016876220703,48.291847835176796,47.442393546125054,48.20490212503735,401491000,0.29012940984843605,0.0,-0.04284140017486848,0.6,0.9
2023-11-29,48.10896682739258,48.730567513457544,47.82914854414182,48.34781498680007,382005000,0.283220822381596,0.0,-0.10267989388982013,0.6,0.9
2023-11-30,46.739845275878906,48.07898145694806,46.392070077516905,47.993034557521675,526247000,0.2896976438432914,0.0,-0.07224092179197927,0.6,0.9
2023-12-01,46.73485565185547,47.16957663238465,46.157229102972245,46.49501248567539,369317000,0.27733487065275614,0.0,-0.0798915687544941,0.6,0.9
2023-12-04,45.48065948486328,46.04729530005155,44.98098181883111,46.04729530005155,437543000,0.2726689232366291,0.0,-0.042322387820249,0.6,0.9
2023-12-05,46.54007339477539,46.57405104711008,45.24579248346221,45.44068360016381,371718000,0.27883016646832176,0.0,-0.11326249887345496,0.6,0.9
2023-12-06,45.4776611328125,47.36061475805966,45.38671220041947,47.188709647488736,380590000,0.29094525860085774,0.0,-0.052316005563898704,0.6,0.9
2023-12-07,46.57005310058594,46.603035669637734,45.57860492878931,45.67455214099108,350823000,0.29985637539066,0.0,-0.1093894077592974,0.6,0.9
2023-12-08,47.47954559326172,47.71441533754204,46.52407668516983,46.5690536083124,359224000,0.30653047809355843,0.0,-0.007265414521198332,0.6,0.9
2023-12-11,46.601036071777344,47.504532035793474,45.8044827851011,47.46455720613541,509728000,0.29396057438129525,0.0,0.03186871687178039,0.6,0.9
2023-12-12,47.630470275878906,47.639464136950096,46.020367077736175,46.020367077736175,372387000,0.30487716394532033,0.0,0.04926826477909563,0.6,0.9
2023-12-13,48.06122589111328,48.5669446692335,47.58149361223289,47.60248182794816,447792000,0.29605136946441146,0.0,0.046858408316387656,0.6,0.9
2023-12-14,48.32307434082031,48.64289584092454,47.395593515547255,48.36305298147659,391232000,0.2921857023752211,0.0,0.1136190689646841,0.6,0.9
2023-12-15,48.86277770996094,49.37649145661912,48.09320598416868,48.16716609290554,479948000,0.29167064159241907,0.0,0.07528534427255451,0.6,0.9
2023-12-18,50.049110412597656,50.40491113993481,49.12262854480493,49.37248931296249,412587000,0.304161720164565,0.0,0.0582664429246571,0.6,0.9
2023-12-19,49.576377868652344,49.67232508160953,48.867773044674685,49.396477797500886,464444000,0.2951279176285036,0.0,0.14798273306668142,0.6,0.9
2023-12-20,48.08421325683594,49.971162561409855,48.07122000684809,49.6273523215611,397894000,0.3120034973010797,0.0,0.08170851900065701,0.6,0.9
2023-12-21,48.96272277832031,49.06766385409553,48.39203776733346,48.783821596134075,300425000,0.307321209610394,0.0,0.0009565867410348261,0.6,0.9
2023-12-22,48.80280685424805,49.35549646146205,48.4400062449087,49.167601439130266,252507000,0.2988014534335459,0.0,0.026473830410233656,0.6,0.9
2023-12-26,49.251556396484375,49.572376781102484,48.93273380006729,48.9407287654443,244200000,0.29859742760784264,0.0,-0.0024546642054965595,0.6,0.9
2023-12-27,49.389488220214844,49.65234228998856,49.05767232034617,49.483437657255976,233648000,0.2962903143803267,0.0,-0.031870856825960026,0.6,0.9
2023-12-28,49.49442672729492,49.85622468658464,49.38448736257904,49.615361553511725,246587000,0.29574075658494986,0.0,-0.00753946361037694,0.6,0.9
2023-12-29,49.49442672729492,49.96916454651592,48.72385609264306,49.78526507165566,389293000,0.27383628990297504,0.0,0.05865598602711897,0.6,0.9
